Movie_ID,Title,Year,Genre,index
35662,Mere Khwabon Mein Jo Aaye,2009,"Drama, Fantasy, Musical",879
35663,Billu,2009,Drama,880
35664,The Stoneman Murders,2009,"Crime, Drama, Mystery",881
35665,Delhi-6,2009,"Romance, Drama",882
35666,Kisse Pyaar Karoon,2009,Romance,883
35667,"13B
",2009,Horror,884
35668,"Dhoondte Reh Jaaoge
",2009,Comedy,885
35669,"Karma Aur Holi
",2009,Drama,886
35670,"Jai Veeru
",2009,Action Comedy,887
35671,"Little Zizou
",2009,Comedy,888
35672,"Gulaal
",2009,Drama,889
35673,"Aloo Chaat
",2009,Romantic Comedy,890
35674,"Barah Aana
",2009,Drama,891
35675,"Firaaq
",2009,Political,892
35676,"Lottery
",2009,Comedy,893
35677,"Straight
",2009,Romantic Comedy,894
35678,"Aa Dekhen Zara
",2009,"Action, Thriller",895
35679,"99
",2009,Comedy,896
35680,"Ek: The Power of One
",2009,Action Thriller,897
35681,8 x 10 Tasveer,2009,Thriller,898
35682,Ek Se Bure Do,2009,Comedy,899
35683,Pal Pal Dil Ke Saath,2009,Drama,900
35684,Coffee House,2009,Drama,901
35685,School Days,2009,,902
35686,Royal Utsav,2009,Historical Drama,903
35687,Chowrasta Crossroads of Love,2009,Drama,904
35688,Meri Padosan,2009,Comedy,905
35689,Sikandar,2009,Social,906
35690,Sanam Teri Kasam,2009,"Comedy, Romance",907
35691,Team - The Force,2009,Action,908
35692,Kal Kissne Dekha,2009,"Romance, Drama, Social, Comedy",909
35693,Zor Lagaa Ke...Haiya!,2009,,910
35694,Let's Dance,2009,Romance,911
35695,Paying Guests,2009,Comedy,912
35696,New York,2009,"Action Thriller, Romance",913
35697,Kambakkht Ishq,2009,"Action, comedy, romance",914
35698,Sankat City,2009,Dark comedy,915
35699,Shortkut,2009,Comedy,916
35700,Jashnn,2009,Musical,917
35701,Luck,2009,Action thriller,918
35702,Love Aaj Kal,2009,Romance,919
35703,Agyaat,2009,Horror,920
35704,Chal Chalein,2009,Social,921
35705,Teree Sang,2009,Drama,922
35706,Kaminey,2009,Drama,923
35707,Life Partner,2009,"Comedy, romance",924
35708,Phir Kabhi,2009,Romance,925
35709,Daddy Cool,2009,Comedy,926
35710,Kisaan,2009,Social,927
35711,Love Khichdi,2009,Comedy,928
35712,Quick Gun Murugun,2009,Comedy,929
35713,Toss,2009,Thriller,930
35714,Yeh Mera India,2009,Social,931
35715,"Three: Love, Lies, Betrayal",2009,Thriller,932
35716,Aagey Se Right,2009,Comedy,933
35717,Chintu Ji,2009,Comedy,934
35718,Fox,2009,Drama,935
35719,Aamras,2009,Drama,936
35720,Baabarr,2009,Action,937
35722,Vaada Raha,2009,Romance,938
35723,Dil Bole Hadippa!,2009,"Romantic comedy, sports",939
35724,Wanted,2009,"Action, romance",940
35725,Blue Oranges,2009,Thriller,941
35726,What's Your Raashee?,2009,Romantic comedy,942
35727,Do Knot Disturb,2009,"Comedy, romance",943
35728,Wake Up Sid,2009,Romantic comedy,944
35729,Acid Factory,2009,Action,945
35730,All the Best: Fun Begins,2009,Comedy,946
35731,Blue,2009,Action,947
35732,Main Aurr Mrs Khanna,2009,"Drama, romance",948
35733,Bal Ganesh 2,2009,Animation,949
35734,Fruit and Nut,2009,Comedy,950
35735,Love Ka Tadka,2009,Romantic comedy,951
35736,London Dreams,2009,"Musical, social, drama, romance",952
35737,Aladin,2009,Fantasy,953
35738,Ajab Prem Ki Ghazab Kahani,2009,"Comedy, romance",954
35739,Jail,2009,Social,955
35740,Tum Mile,2009,Romance,956
35741,Aao Wish Karein,2009,Fantasy,957
35742,Kurbaan,2009,"Thriller, romance",958
35743,Shaabash! You Can Do It,2009,"Comedy, thriller, social",959
35744,Marega Salaa,2009,Action,960
35745,De Dana Dan ,2009,Comedy,961
35746,"Radio
",2009,Musical,962
35747,"Paa
",2009,"Drama, family",963
35748,"Rocket Singh: Salesman of the Year
",2009,Comedy,964
35749,"Raat Gayi, Baat Gayi?
",2009,Drama,965
35750,"3 Idiots
",2009,Comedy,966
35751,"Accident on Hill Road
",2009,Thriller,967
35762,Dulha Mil Gaya,2010,Romantic Comedy,968
35763,Pyaar Impossible!,2010,Romantic Comedy,969
35764,Chance Pe Dance,2010,"Comedy, Romance",970
35765,Veer,2010,Epic film,971
35766,Ishqiya,2010,"Comedy, Crime, Romance",972
35767,Rann,2010,Drama,973
35768,Road to Sangam,2010,Drama,974
35769,The Hangman,2010,Drama,975
35770,Striker,2010,Action,976
35771,My Name Is Khan,2010,Drama,977
35772,Sukhmani: Hope for Life,2010,Drama,978
35773,Aakhari Decision,2010,Action,979
35774,Click,2010,Horror,980
35775,Toh Baat Pakki!,2010,Comedy,981
35776,Karthik Calling Karthik,2010,Thriller,982
35777,Teen Patti,2010,"Drama, Thriller",983
35778,Atithi Tum Kab Jaoge?,2010,Comedy,984
35779,Hello Zindagi,2010,Drama,985
35780,"Road, Movie",2010,Drama,986
35781,Rokkk,2010,Thriller,987
35782,Thanks Maa,2010,Drama,988
35783,Do Dilon Ke Khel Mein,2010,Romantic Comedy,989
35784,Hide & Seek,2010,Thriller,990
35785,Na Ghar Ke Na Ghaat Ke,2010,Comedy,991
35786,Right Yaaa Wrong,2010,Action,992
35787,Trump Card,2010,Action/Thriller,993
35788,Idiot Box,2010,Drama,994
35789,Lahore,2010,Sports/Social,995
35790,Love Sex Aur Dhokha,2010,Found footage,996
35791,Shaapit,2010,horror,997
35792,Hum Tum Aur Ghost,2010,Comedy,998
35793,It's a Man's World,2010,Social,999
35794,Mittal v/s Mittal,2010,Romance,1000
35795,My Friend Ganesha 3,2010,Animation,1001
35796,Prem Kaa Game,2010,Comedy,1002
35797,Well Done Abba,2010,Social,1003
35798,Pankh,2010,Social,1004
35799,Sadiyaan,2010,Romance,1005
35800,Tum Milo Toh Sahi,2010,Social/Drama,1006
35801,Jaane Kahan Se Aayi Hai,2010,Comedy/Romance/Fantasy,1007
35802,Prince - It's Showtime!,2010,Action/Thriller,1008
35803,The Japanese Wife,2010,Romance,1009
35804,Paathshaala,2010,Social,1010
35805,Phoonk 2,2010,Horror,1011
35806,Apartment,2010,Thriller,1012
35807,Bird Idol,2010,Animation,1013
35808,City of Gold,2010,Social,1014
35809,Kuchh Kariye,2010,,1015
35810,Muskurake Dekh Zara,2010,Romantic Comedy,1016
35811,Chase,2010,Action,1017
35812,Housefull,2010,Comedy,1018
35813,Badmaash Company,2010,Romance/Drama,1019
35814,It's a Wonderful Afterlife,2010,Drama,1020
35815,Admissions Open,2010,Drama,1021
35816,Bumm Bumm Bole,2010,Children/Drama,1022
35817,Kushti,2010,Comedy/Romance,1023
35818,Kites,2010,Thriller/Romance,1024
35819,Raajneeti,2010,Drama/Political Thriller,1025
35820,Ek Second... Jo Zindagi Badal De?,2010,Thriller,1026
35821,Raavan,2010,Action/Romance,1027
35822,Krantiveer - The Revolution,2010,Action,1028
35823,Mr. Singh Mrs. Mehta,2010,Drama,1029
35824,I Hate Luv Storys,2010,Romance,1030
35825,Milenge Milenge,2010,Romance,1031
35826,Red Alert: The War Within,2010,Action,1032
35827,Lamhaa,2010,Action,1033
35828,Tere Bin Laden,2010,Comedy,1034
35829,Udaan,2010,Drama,1035
35830,Khatta Meetha,2010,"Comedy, Drama, Romance",1036
35831,Once Upon a Time in Mumbaai,2010,"Action, Romance, Thriller, Crime",1037
35832,Aisha,2010,Romance,1038
35833,Help,2010,Horror,1039
35834,Peepli Live,2010,"Political, Comedy",1040
35835,Lafangey Parindey,2010,Romance,1041
35836,Mr. Bhatti on Chutti,2010,Comedy,1042
35837,Hello Darling,2010,Comedy,1043
35838,Antardwand,2010,Crime,1044
35839,Aashayein,2010,Drama,1045
35840,Soch Lo,2010,"Mystery, Suspense",1046
35841,We Are Family,2010,"Drama, Romance",1047
35842,Mallika,2010,Horror,1048
35843,The Film Emotional Atyachar,2010,Drama,1049
35844,Dabangg,2010,Action,1050
35845,Anjaana Anjaani,2010,Romance,1051
35846,Khichdi: The Movie,2010,Comedy,1052
35847,Crook,2010,Thriller,1053
35848,Do Dooni Chaar,2010,Comedy,1054
35849,Aakrosh,2010,Thriller,1055
35850,Pusher,2010,"Action, Drama",1056
35851,Knock Out,2010,Action,1057
35852,Kajraare,2010,Romance,1058
35853,Ramayana: The Epic,2010,Animation,1059
35854,Hisss,2010,Horror/Thriller,1060
35855,Jhootha Hi Sahi,2010,Romance,1061
35856,Rakta Charitra,2010,Biographical,1062
35857,Dunno Y... Na Jaane Kyon,2010,Romance,1063
35858,Maalik Ek,2010,"Biographical, Animation",1064
35859,Nakshatra,2010,Romance,1065
35860,Golmaal 3,2010,Comedy,1066
35861,Action Replayy,2010,Comedy,1067
35862,A Flat,2010,Thriller,1068
35863,Ramaa: The Saviour,2010,"Action, Adventure",1069
35864,Guzaarish,2010,Romance,1070
35865,"Shahrukh Bola ""Khoobsurat Hai Tu""",2010,Thriller,1071
35866,Diwangi Ne Had Kar Di,2010,Romance / Thriller,1072
35867,Allah Ke Banday,2010,Thriller,1073
35868,Break Ke Baad,2010,Romance,1074
35869,Khuda Kasam,2010,Action,1075
35870,Khelein Hum Jee Jaan Sey,2010,Period,1076
35871,Phas Gaye Re Obama,2010,Comedy / Crime,1077
35872,Rakta Charitra 2,2010,Biographical,1078
35873,Band Baaja Baaraat,2010,Drama Romance,1079
35874,No Problem,2010,Comedy,1080
35875,332 Mumbai to India,2010,Thriller,1081
35876,Payback,2010,Thriller,1082
35877,Kaalo,2010,Horror,1083
35878,Mirch,2010,Drama,1084
35879,Tees Maar Khan,2010,Action comedy,1085
35880,Isi Life Mein...!,2010,Drama,1086
35881,Toonpur Ka Super Hero,2010,Animated,1087
35882,Tera Kya Hoga Johnny,2010,Thriller,1088
35883,Ada... A Way of Life,2010,Drama,1089
35894,No One Killed Jessica,2011,Social thriller,1090
35895,Impatient Vivek,2011,Adult/Comedy/Romance,1091
35896,Yamla Pagla Deewana,2011,Comedy/Drama/Action,1092
35897,Turning 30!!!,2011,Adult/Romance/Comedy,1093
35898,Mumbai Mast Kallander,2011,Comedy/Comedy/Comedy,1094
35899,Odyssey of Persistence,2011,Social,1095
35900,Dhobi Ghat,2011,Drama,1096
35901,Hostel,2011,Social,1097
35902,Dil Toh Baccha Hai Ji,2011,Comedy,1098
35903,Yeh Saali Zindagi,2011,Cult,1099
35904,United Six,2011,Action/Thriller,1100
35905,Utt Pataang,2011,Comedy,1101
35906,Patiala House,2011,Family drama,1102
35907,Angel,2011,Drama,1103
35908,Aashiqui.in,2011,Romance,1104
35909,7 Khoon Maaf,2011,Thriller/Black comedy,1105
35910,Kaccha Limbo,2011,Children,1106
35911,Masti Express,2011,Comedy,1107
35912,Tanu Weds Manu,2011,Romance/Drama,1108
35913,Satrangee Parachute,2011,Family,1109
35914,Yeh Faasley,2011,Drama,1110
35915,Happy Husbands,2011,Comedy,1111
35916,Monica,2011,Drama,1112
35917,Game,2011,Mystery/Action,1113
35918,F.A.L.T.U,2011,Satire/Comedy/Teen film,1114
35919,Memories in March,2011,Drama,1115
35920,Thank You,2011,Comedy,1116
35921,Teen Thay Bhai,2011,Drama,1117
35922,Dum Maaro Dum,2011,Thriller,1118
35923,Zokkomon,2011,Superhero/Children,1119
35924,Shor in the City,2011,Drama/Cult,1120
35925,Chalo Dilli,2011,Comedy Road movie,1121
35926,I Am,2011,Social/Drama,1122
35927,Naughty @ 40,2011,Comedy,1123
35928,Luv Ka The End,2011,Teen/Comedy,1124
35929,Haunted – 3D,2011,Horror,1125
35930,Love U...Mr. Kalakaar!,2011,Romance/Comedy,1126
35931,Ragini MMS,2011,Horror/Romance,1127
35932,Shagird,2011,Action/Drama,1128
35933,Stanley Ka Dabba,2011,Children,1129
35934,404,2011,Psychological thriller,1130
35935,Pyaar Ka Punchnama,2011,Romance/Comedy,1131
35936,Kucch Luv Jaisaa,2011,Drama/Comedy,1132
35937,Ready,2011,Comedy,1133
35938,Shaitan,2011,Drama/Thriller,1134
35939,Bheja Fry 2,2011,Comedy,1135
35940,Always Kabhi Kabhi,2011,Romance/Teen,1136
35941,Bhindi Baazaar Inc.,2011,Thriller,1137
35942,Bin Bulaye Baraati,2011,Crime,1138
35943,Double Dhamaal,2011,Comedy,1139
35945,Bbuddah... Hoga Terra Baap,2011,Action,1140
35946,Delhi Belly,2011,Action/Comedy,1141
35947,Murder 2,2011,Psychological thriller,1142
35948,Chillar Party,2011,Children,1143
35949,Zindagi Na Milegi Dobara,2011,Romance/Road,1144
35950,Singham,2011,Action,1145
35951,Khap,2011,Social,1146
35952,Gandhi to Hitler,2011,Biographical,1147
35953,Bubble Gum,2011,Drama,1148
35954,Chala Mussaddi... Office Office,2011,Comedy/Social,1149
35955,I Am Kalam,2011,Drama,1150
35956,Milta Hai Chance By Chance,2011,Comedy/Romance,1151
35957,Warning,2011,Horror,1152
35958,Aarakshan,2011,Social,1153
35959,Phhir,2011,Thriller,1154
35960,Chatur Singh Two Star,2011,Comedy,1155
35961,Not a Love Story,2011,Crime,1156
35962,Sahi Dhandhe Galat Bande,2011,Comedy,1157
35963,Chitkabrey – Shades of Grey,2011,Social,1158
35964,Shabri,2011,Action,1159
35965,Yeh Dooriyan,2011,Romance,1160
35966,Bodyguard,2011,Romance/Action,1161
35967,Mummy Punjabi,2011,Comedy,1162
35968,That Girl in Yellow Boots,2011,Social,1163
35969,Mere Brother Ki Dulhan,2011,Romance/Comedy,1164
35970,Rivaaz,2011,Social,1165
35971,Mausam,2011,Romance,1166
35972,Speedy Singhs,2011,Drama,1167
35973,U R My Jaan,2011,Romance,1168
35974,Force,2011,Action,1169
35975,Hum Tum Shabana,2011,Romance/Comedy,1170
35976,"Saheb, Biwi Aur Gangster",2011,Action/Thriller,1171
35977,Tere Mere Phere,2011,Romantic/Comedy,1172
35978,Chargesheet,2011,Drama/Thriller,1173
35979,Na Jaane Kabse hum hi,2011,Romance,1174
35980,Rascals,2011,Comedy/Action,1175
35981,Love Breakups Zindagi,2011,Romantic,1176
35982,Mujhse Fraaandship Karoge,2011,Comedy/Romance,1177
35983,My Friend Pinto,2011,Romance Comedy Crime,1178
35984,Aazaan,2011,Action/Thriller,1179
35985,Ra.One,2011,Action/Sci-Fi,1180
35986,Tell Me O Kkhuda,2011,Drama,1181
35987,Damadamm!,2011,Comedy,1182
35988,Loot,2011,Comedy,1183
35989,Miley Naa Miley Hum,2011,Romance/Drama,1184
35990,Rockstar,2011,Romance/Drama,1185
35991,Shakal Pe Mat Ja,2011,Comedy,1186
35992,Desi Boyz,2011,Comedy,1187
35993,The Dirty Picture,2011,Drama,1188
35994,Ladies vs Ricky Bahl,2011,Comedy,1189
35995,Jo Hum Chahein,2011,Romance/Drama,1190
35996,Don 2,2011,Action/thriller,1191
36007,Players,2012,Action/Thriller,1192
36008,Chaalis Chauraasi 4084,2012,Comedy/Crime,1193
36009,Ghost,2012,Adult/Horror,1194
36010,Sadda Adda,2012,Comedy,1195
36011,Agneepath,2012,Action/Drama,1196
36012,Gali Gali Chor Hai,2012,Drama,1197
36013,Staying Alive,2012,Social,1198
36014,Love You To Death,2012,Comedy,1199
36015,Ek Main Aur Ekk Tu,2012,Romance/Comedy,1200
36016,Valentine's Night,2012,Adult/Romance/Thriller,1201
36017,Ekk Deewana Tha,2012,Romance,1202
36018,?: A Question Mark,2012,Adult/Horror,1203
36019,Married 2 America,2012,Drama,1204
36020,Jodi Breakers,2012,Romance,1205
36021,Tere Naal Love Ho Gaya,2012,Romance/Comedy,1206
36022,"London, Paris, New York",2012,Romance,1207
36023,Paan Singh Tomar,2012,Crime,1208
36024,Will You Marry Me?,2012,Romance,1209
36025,Kahaani,2012,Drama/Thriller,1210
36026,Chaar Din Ki Chandni,2012,Comedy,1211
36027,Say Yes to Love,2012,Romance,1212
36028,Akkad Bakkkad Bam Be Bo,2012,Romance,1213
36029,Zindagi Tere Naam,2012,Romance,1214
36030,Blood Money,2012,Thriller,1215
36031,Agent Vinod,2012,Suspense/Thriller,1216
36032,Bumboo,2012,Comedy,1217
36033,Housefull 2,2012,Action Comedy,1218
36034,Bittoo Boss,2012,Comedy,1219
36035,Vicky Donor,2012,Comedy,1220
36036,Ab Hoga Dharna Unlimited,2012,Drama,1221
36037,Hate Story,2012,Adult/Thriller,1222
36038,Chhodo Kal Ki Baatein,2012,Comedy,1223
36039,Tezz,2012,Action,1224
36040,Life Ki Toh Lag Gayi,2012,Comedy,1225
36041,Jannat 2,2012,Crime/Thriller,1226
36042,Fatso!,2012,Comedy,1227
36043,The Forest,2012,Horror,1228
36044,"Love, Lies & Seeta",2012,Comedy,1229
36045,Dangerous Ishq,2012,Romance/Thriller,1230
36046,Chhota Bheem And The Curse Of Damyaan,2012,Animation,1231
36047,Ishaqzaade,2012,Romance,1232
36048,Department,2012,Adult/Action/Crime,1233
36050,Arjun: The Warrior Prince,2012,Computer-Animated,1234
36051,MLA,2012,Crime,1235
36052,Rakhtbeej,2012,Romantic Comedy,1236
36053,Yeh Khula Aasmaan,2012,Romantic,1237
36054,"Love, Wrinkle-free",2012,Adult/Romantic,1238
36055,Rowdy Rathore,2012,Action/comedy,1239
36056,Shanghai,2012,Political/Thriller,1240
36057,Qasam Se Qasam Se,2012,Romance,1241
36058,Ferrari Ki Sawaari,2012,Drama/Comedy,1242
36059,Teri Meri Kahaani,2012,Romance/Comedy,1243
36060,Gangs of Wasseypur,2012,Adult/Crime/Thriller,1244
36061,Maximum,2012,Thriller,1245
36062,Bol Bachchan,2012,Comedy/Action,1246
36063,3 Bachelors,2012,Comedy,1247
36064,Cocktail,2012,Romance,1248
36065,Gattu,2012,Children,1249
36066,Challo Driver,2012,Comedy,1250
36067,Mere Dost Picture Abhi Baki Hai,2012,Comedy,1251
36068,Kyaa Super Kool Hain Hum,2012,Adult/Comedy,1252
36069,Aalaap,2012,Social,1253
36070,Overtime,2012,Drama,1254
36071,Jism 2,2012,Adult/Thriller,1255
36072,Krishna Aur Kans ,2012,Computer-Animated,1256
36073,Gangs of Wasseypur – Part 2,2012,Adult/Crime/Thriller,1257
36074,Paanch Ghantey Mien Paanch Crore,2012,Thriller,1258
36075,Ek Tha Tiger,2012,Romance/Action,1259
36076,Shirin Farhad Ki Toh Nikal Padi,2012,Romance/Comedy,1260
36077,Joker,2012,Drama,1261
36078,Jalpari: The Desert Mermaid,2012,Thriller/Social,1262
36079,From Sydney with Love,2012,Romantic,1263
36080,I M 24,2012,Comedy,1264
36081,Raaz 3: The Third Dimension,2012,Adult/Suspense/Thriller,1265
36082,Chal Pichchur Banate Hain,2012,Comedy,1266
36083,Barfi!,2012,Romance/Comedy,1267
36084,Jeena Hai Toh Thok Daal,2012,Drama,1268
36085,Heroine,2012,Adult/Drama,1269
36086,Kamaal Dhamaal Malamaal,2012,Comedy,1270
36087,OMG – Oh My God!,2012,Comedy,1271
36088,English Vinglish,2012,Drama,1272
36089,Kismet Love Paisa Dilli,2012,Comedy,1273
36090,Aiyyaa,2012,Rom-Com,1274
36091,Login,2012,Drama/Thriller,1275
36092,Chittagong,2012,Drama,1276
36093,Delhi Safari,2012,Computer Animated,1277
36094,Bhoot Returns,2012,Horror,1278
36095,Student of the Year,2012,Romance/Comedy,1279
36096,Chakravyuh,2012,Political Thriller,1280
36097,Ajab Gazabb Love,2012,Comedy,1281
36098,Rush,2012,Thriller/Crime,1282
36099,Luv Shuv Tey Chicken Khurana,2012,Comedy,1283
36100,1920: The Evil Returns,2012,Horror,1284
36101,Ata Pata Laapata,2012,Musical Comedy,1285
36102,Sons of Ram,2012,Animation/Drama/Children,1286
36103,Future To Bright Hai Ji,2012,Drama,1287
36104,Jab Tak Hai Jaan,2012,"Romance, Drama",1288
36105,Son Of Sardaar,2012,Comedy,1289
36106,Talaash: The Answer Lies Within,2012,Drama/Suspense,1290
36107,Khiladi 786,2012,Action/Comedy,1291
36108,Cigarette Ki Tarah,2012,Drama/Thriller,1292
36109,Dabangg 2,2012,Action/Comedy,1293
36120,Table No. 21,2013,Thriller/Drama,1294
36121,Dehraadun Diary,2013,Thriller,1295
36122,Meri Shadi Karao,2013,Comedy,1296
36123,Matru Ki Bijlee Ka Mandola,2013,Comedy,1297
36124,Pyaar Mein Aisa Hota Hai,2013,Thriller,1298
36125,Gangoobai,2013,Drama,1299
36126,Inkaar,2013,Romance/Crime,1300
36127,Mumbai Mirror,2013,Action,1301
36128,Bandook,2013,Crime,1302
36129,Race 2,2013,Action/Thriller,1303
36130,Akaash Vani,2013,Romance,1304
36131,Main Krishna Hoon,2013,Animation/Musical,1305
36132,David,2013,Crime,1306
36133,Vishwaroopam,2013,Action,1307
36134,Mai...,2013,Drama/Family,1308
36135,Listen... Amaya,2013,Drama,1309
36136,Special 26,2013,Drama/Comedy,1310
36137,"ABCD: Any Body Can Dance
",2013,Drama/Dance,1311
36138,The Unsound,2013,Thriller,1312
36139,Jayantabhai Ki Luv Story,2013,Comedy/Romance,1313
36140,Murder 3,2013,Thriller,1314
36141,Kai Po Che!,2013,Drama,1315
36142,Zila Ghaziabad,2013,Action,1316
36143,"I, Me Aur Main",2013,Romantic comedy,1317
36144,Bloody Isshq,2013,Romance/Thriller,1318
36145,"Saheb, Biwi Aur Gangster Returns",2013,Drama/Thriller,1319
36146,Saare Jahaan Se Mehnga,2013,Satire/Comedy,1320
36147,3G,2013,Thriller,1321
36148,Mere Dad Ki Maruti,2013,Comedy,1322
36149,Jolly LLB,2013,Comedy/Satire,1323
36150,Rangrezz,2013,Action,1324
36151,The Adventures of Sinbad,2013,Adventure,1325
36152,Himmatwala,2013,Action/Comedy,1326
36153,Chashme Baddoor,2013,Comedy,1327
36154,Nautanki Saala,2013,Comedy/Romance,1328
36155,Commando: A One Man Army,2013,Action/Romance,1329
36156,Ek Thi Daayan,2013,Horror,1330
36157,Aashiqui 2,2013,Musical romance,1331
36158,Shree,2013,Thriller,1332
36159,Shootout at Wadala,2013,Crime/Thriller,1333
36160,Bombay Talkies,2013,Anthology,1334
36161,Chhota Bheem and the Throne of Bali,2013,Children/Animation,1335
36162,Go Goa Gone,2013,Zombie comedy,1336
36163,Gippi,2013,Coming of age,1337
36164,Aurangzeb,2013,Drama/Action,1338
36165,I Don't Luv U,2013,Romantic drama,1339
36166,Beehad - The Ravines,2013,Drama,1340
36167,Ishkq in Paris,2013,Romance,1341
36168,Hum Hai Raahi Car Ke,2013,Romantic comedy,1342
36169,Zindagi 50-50,2013,Social,1343
36170,Yeh Jawaani Hai Deewani,2013,Romantic comedy,1344
36171,Yamla Pagla Deewana 2,2013,Comedy/Action,1345
36172,Fukrey,2013,Comedy,1346
36173,Ankur Arora Murder Case,2013,Thriller,1347
36174,Raanjhanaa,2013,Romance,1348
36175,Enemmy,2013,Action,1349
36176,Shortcut Romeo,2013,Romantic thriller,1350
36177,Ghanchakkar,2013,Comedy/Thriller,1351
36178,Lootera,2013,Romance/Thriller,1352
36179,Policegiri,2013,Action,1353
36180,Bhaag Milkha Bhaag,2013,Biopic,1354
36181,Sixteen,2013,Drama,1355
36182,B.A. Pass,2013,Drama,1356
36183,Boyss Toh Boyss Hain,2013,Comedy,1357
36184,Ramaiya Vastavaiya,2013,Rom-com,1358
36185,D Day,2013,Action/Drama,1359
36186,Ship of Theseus,2013,Avant-garde,1360
36187,Issaq,2013,Romance/Drama,1361
36188,Bajatey Raho,2013,Comedy,1362
36189,Luv U Soniyo,2013,Romance,1363
36190,Nasha,2013,Erotic/Thriller,1364
36191,Rabba Main Kya Karoon,2013,Comedy,1365
36192,Chor Chor Super Chor,2013,Comedy,1366
36193,Calapor,2013,Thriller/Drama,1367
36194,Love in Bombay,2013,Romance,1368
36195,Chennai Express,2013,Comedy/Action,1369
36196,Once Upon Ay Time In Mumbai Dobaara!,2013,Crime/Romance,1370
36197,Madras Cafe,2013,Drama/Espionage thriller,1371
36198,Satyagraha,2013,Political thriller,1372
36199,Zanjeer,2013,Action/Thriller,1373
36200,Shuddh Desi Romance,2013,Romance,1374
36201,Siddharth,2013,Drama,1375
36202,Grand Masti,2013,Adult comedy,1376
36203,John Day,2013,Thriller,1377
36204,Horror Story,2013,Horror,1378
36205,Phata Poster Nikhla Hero,2013,Rom com/Action,1379
36206,The Lunchbox,2013,Drama,1380
36208,Maazii,2013,Suspense thriller,1381
36209,Prague,2013,Psychological thriller/Romance,1382
36210,Super Model,2013,Drama,1383
36211,War Chhod Na Yaar,2013,War comedy,1384
36212,Baat Bann Gayi,2013,Comedy,1385
36213,Ek Thee Sanam,2013,Drama,1386
36214,Paapi - Ek Satya Katha,2013,Crime,1387
36215,Boss,2013,Masala,1388
36216,Shahid,2013,Drama/Biography,1389
36217,Wake Up India,2013,Political/Drama,1390
36218,Amdavad Junction,2013,Crime/Drama,1391
36219,Dilli Gang,2013,Crime,1392
36220,Mickey Virus,2013,Comedy/Thriller,1393
36221,Ishk Actually,2013,Romance,1394
36222,Sooper Se Ooper,2013,Comedy,1395
36223,Krrish 3,2013,Superhero,1396
36224,Satya 2,2013,Crime,1397
36225,Rajjo,2013,Romance,1398
36226,Goliyon Ki Raasleela Ram-Leela,2013,Romance/Drama,1399
36227,Gori Tere Pyaar Mein,2013,Romance/Comedy,1400
36228,Singh Saab The Great,2013,Action,1401
36229,Bullett Raja,2013,Comedy/Crime/Romance,1402
36230,R... Rajkumar,2013,Action/Romance,1403
36232,What the Fish,2013,Drama,1404
36233,Dhoom 3,2013,Action,1405
36244,Mr Joe B. Carvalho,2014,Comedy,1406
36245,Sholay 3D,2014,Action/Adventure,1407
36246,Dedh Ishqiya,2014,Black Comedy/Thriller,1408
36247,Yaariyan,2014,Romance,1409
36248,Karle Pyaar Karle,2014,Romance,1410
36249,Miss Lovely,2014,Drama,1411
36250,Om-Dar-B-Dar,2014,Experimental,1412
36251,Paranthe Wali Gali,2014,Romantic comedy,1413
36252,Strings of Passion,2014,Drama,1414
36253,Jai Ho,2014,Action - comedy,1415
36254,One by Two,2014,Romance/Comedy,1416
36255,Babloo Happy Hai,2014,Comedy,1417
36256,Hasee Toh Phasee,2014,Romance/Comedy,1418
36257,Heartless,2014,Thriller,1419
36258,Ya Rab,2014,Drama/Social,1420
36259,Gunday,2014,Action,1421
36260,Kaho Na Kaho,2014,Social,1422
36261,Darr @ the Mall,2014,Horror,1423
36262,Dee Saturday Night,2014,Drama,1424
36263,Gulabi Gang,2014,Documentary,1425
36264,Highway,2014,Drama/Romance,1426
36265,Karar: The Deal,2014,Thriller,1427
36266,Pyar Ka Live Show,2014,Drama,1428
36267,The Dark Secrets Of Tonhi,2014,Drama/Action,1429
36268,Anuradha,2014,Drama,1430
36269,Shaadi Ke Side Effects,2014,Romance/Comedy,1431
36270,Gulaab Gang,2014,Social/Action,1432
36271,Queen,2014,Romance/Drama,1433
36272,Total Siyapaa,2014,Drama/Comedy,1434
36273,Bewakoofiyaan,2014,Romance,1435
36274,Neighbours,2014,Horror,1436
36275,W,2014,Thriller,1437
36276,Ankhon Dekhi,2014,Comedy,1438
36277,Gang of Ghosts,2014,Horror Comedy,1439
36278,Lakshmi,2014,Drama,1440
36279,Ragini MMS 2,2014,Horror/Adult,1441
36280,Dishkiyaoon,2014,Action,1442
36281,O Teri,2014,Comedy,1443
36282,Station,2014,Thriller,1444
36283,Youngistaan,2014,Drama,1445
36284,Ebn-E-Batuta,2014,Sci-fi/Comedy,1446
36285,Honour Killing,2014,Social,1447
36286,Jal,2014,Drama/Fantasy,1448
36287,Main Tera Hero,2014,Comedy,1449
36288,Bhoothnath Returns,2014,Fantasy/Children,1450
36289,2 States,2014,Romance,1451
36290,Dekh Tamasha Dekh,2014,Comedy,1452
36291,Lucky Kabootar,2014,Romance/Comedy,1453
36292,Kaanchi: The Unbreakable,2014,Musical/Drama,1454
